time,tas,pr,evspsblpot,name
2009-03-16 12:00:00,277.0079,6.619345e-06,1.2718016924692153e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-04-16 00:00:00,280.70654,8.006889e-06,2.543484291367e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-05-16 12:00:00,286.54642,4.1023704e-05,4.042948398143257e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-06-16 00:00:00,289.09674,2.697509e-05,4.435267867023503e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-07-16 12:00:00,291.95172,2.8846614e-05,4.753000799379877e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-08-16 12:00:00,288.0645,2.7636564e-05,3.7439831224829255e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-09-16 00:00:00,285.9293,1.302865e-05,2.4668750361653615e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-10-16 12:00:00,282.88287,1.391845e-05,1.3867214571611216e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-11-16 00:00:00,279.5427,7.846891e-06,4.421464792456842e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-12-16 12:00:00,274.3797,1.0996423e-05,2.199287802514206e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-01-16 12:00:00,276.32556,1.5131881e-05,2.8057418880324346e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-02-15 00:00:00,275.99997,6.5684503e-06,4.016949538560093e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-03-16 12:00:00,276.59088,3.0698622e-05,1.5652869623260174e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-04-16 00:00:00,283.99274,1.1919872e-05,2.394156859378493e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-05-16 12:00:00,286.1193,2.0180783e-05,3.947221195178143e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-06-16 00:00:00,289.21103,2.883233e-05,4.2933857349796724e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-07-16 12:00:00,292.0474,1.8963034e-05,4.93888478137886e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-08-16 12:00:00,292.25153,7.1299546e-06,3.7064013841165454e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-09-16 00:00:00,285.61142,1.3262505e-05,2.085775527881229e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-10-16 12:00:00,282.16794,2.3796767e-05,1.2513155626237607e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-11-16 00:00:00,278.4681,1.8871264e-05,4.246009118465643e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2010-12-16 12:00:00,274.3726,9.802998e-06,2.192505966648497e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-01-16 12:00:00,272.23026,1.4598665e-05,2.55905769075111e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-02-15 00:00:00,270.92932,1.5164319e-05,4.06138053670473e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-03-16 12:00:00,273.06024,7.768795e-06,1.453973176845413e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-04-16 00:00:00,281.38596,2.7995757e-05,2.5218939049284043e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
